prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,2018011273wdS:8AM-8PM,2018112731511220180123,2018,6,12,127,12,127,1819,5,3,5,5,5,0.00,0,0,1,1,0,0,0,,,1511220180123001,6,1,2,,,,,Y,wd,1511220180123,1,,1511220180123001,2,7,S:8AM-8PM,01,,,VOLUSIA,1410,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,68267.404242,2018011273wdS:8AM-8PM,,0,1511220180123001
,,2018011273wdS:8AM-8PM,2018112731511220180123,2018,6,12,127,12,127,1819,5,3,5,5,5,0.00,998,0,1,0,0,0,0,,,1511220180123002,6,1,2,,,,,Y,wd,1511220180123,1,,1511220180123002,,7,S:8AM-8PM,01,,,VOLUSIA,1411,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,68267.404242,2018011273wdS:8AM-8PM,,0,1511220180123002
,,2018011273wdS:8AM-8PM,2018112731511220180123,2018,6,12,117,12,127,1819,1,3,3,5,3,,6,2,1,0,0,0,0,,,1511220180123003,6,1,2,,,,,Y,wd,1511220180123,1,,1511220180123003,,7,S:8AM-8PM,01,,,SEMINOLE,1425,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,68267.404242,2018011273wdS:8AM-8PM,,0,1511220180123003
,,2018011273wdS:8AM-8PM,2018112731511220180123,2018,6,12,117,12,127,1819,1,3,3,5,3,,6,2,1,0,0,0,0,,,1511220180123004,6,1,2,,,,,Y,wd,1511220180123,1,,1511220180123004,,7,S:8AM-8PM,01,,,SEMINOLE,1426,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,68267.404242,2018011273wdS:8AM-8PM,,0,1511220180123004
,,2018011273wdS:8AM-8PM,2018112731515620180123,2018,6,12,31,12,31,3397,1,3,3,5,3,0.00,100,20,1,1,0,0,0,,,1515620180123001,6,1,2,,,,,Y,wd,1515620180123,3,,1515620180123001,2,7,S:8AM-8PM,01,,,DUVAL,1750,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,124821.11524,2018011273wdS:8AM-8PM,,0,1515620180123001
,,2018021273weS:8AM-8PM,2018112731515620180203,2018,6,12,31,12,31,4094,3,3,3,5,0.5,,50,2,1,0,0,0,0,,,1515620180203001,6,1,2,,,,,Y,we,1515620180203,1,,1515620180203001,,7,S:8AM-8PM,02,,,DUVAL,1504,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,49905.974635,2018021273weS:8AM-8PM,,0,1515620180203001
,,2018021273weS:8AM-8PM,2018112731515620180203,2018,6,12,31,12,31,4094,3,3,3,5,3,,25,10,1,0,0,0,0,,,1515620180203002,6,1,2,,,,,Y,we,1515620180203,1,,1515620180203002,,7,S:8AM-8PM,02,,,DUVAL,1531,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,49905.974635,2018021273weS:8AM-8PM,,0,1515620180203002
,,2018021273weS:8AM-8PM,2018112731515620180203,2018,6,12,31,12,31,4094,3,3,3,5,3,,25,10,1,0,0,0,0,,,1515620180203003,6,1,2,,,,,Y,we,1515620180203,1,,1515620180203003,,7,S:8AM-8PM,02,,,DUVAL,1532,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,49905.974635,2018021273weS:8AM-8PM,,0,1515620180203003
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,19,12,31,1416,5,3,3,5,5,0.00,50,6,1,1,0,0,0,,,1515620180218001,6,1,2,,,,,Y,we,1515620180218,1,,1515620180218001,2,7,S:8AM-8PM,02,,,CLAY,1432,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218001
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,7,12,57,12,31,1416,5,3,3,5,5,0.00,50,0,1,0,0,0,0,,,1515620180218002,6,1,2,,,,,O,we,1515620180218,1,,1515620180218002,,7,S:8AM-8PM,02,,,HILLSBOROUGH,1433,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218002
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,7,12,57,12,31,1416,5,3,3,5,5,0.00,50,0,1,0,0,0,0,,,1515620180218003,6,1,2,,,,,O,we,1515620180218,1,,1515620180218003,,7,S:8AM-8PM,02,,,HILLSBOROUGH,1434,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218003
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,19,12,31,1416,5,3,3,5,5,0.00,12,2,1,0,0,0,0,,,1515620180218004,6,1,2,,,,,Y,we,1515620180218,1,,1515620180218004,,7,S:8AM-8PM,02,,,CLAY,1435,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218004
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,19,12,31,1416,5,3,3,5,5,0.00,12,2,1,0,0,0,0,,,1515620180218005,6,1,2,,,,,Y,we,1515620180218,1,,1515620180218005,,7,S:8AM-8PM,02,,,CLAY,1436,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218005
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,7,12,17,12,31,1416,5,3,3,5,5,0.00,12,2,1,0,0,0,0,,,1515620180218006,6,1,2,,,,,O,we,1515620180218,1,,1515620180218006,,7,S:8AM-8PM,02,,,CITRUS,1437,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218006
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,19,12,31,1416,5,3,3,5,5,0.00,12,2,1,0,0,0,0,,,1515620180218007,6,1,2,,,,,Y,we,1515620180218,1,,1515620180218007,,7,S:8AM-8PM,02,,,CLAY,1438,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218007
LEFTEYE FLOUNDER GENUS,RED DRUM,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,31,12,31,1416,5,3,3,5,8,0.00,104,16,1,1,6,0,0,,,1515620180218008,6,1,1,,,,,Y,we,1515620180218,1,,1515620180218008,2,7,S:8AM-8PM,02,6,0,DUVAL,1550,169290,172734,8,1,,8,1,1,20MAR201809:39,8,8835440901,8857030300,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218008
LEFTEYE FLOUNDER GENUS,RED DRUM,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,31,12,31,1416,5,3,3,5,8,0.00,104,16,1,1,6,0,0,,,1515620180218009,6,1,1,,,,,Y,we,1515620180218,1,,1515620180218009,2,7,S:8AM-8PM,02,6,0,DUVAL,1551,169290,172734,8,1,,8,1,1,20MAR201809:39,8,8835440901,8857030300,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218009
LEFTEYE FLOUNDER GENUS,RED DRUM,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,31,12,31,1416,5,3,3,5,5.5,0.00,200,2,1,2,5,0,0,,,1515620180218010,6,1,1,,,,,Y,we,1515620180218,1,,1515620180218010,2,7,S:8AM-8PM,02,5,0,DUVAL,1552,169290,172734,8,1,,8,1,1,20MAR201809:39,8,8835440901,8857030300,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218010
,KINGFISH GENUS,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,31,12,31,1416,5,3,3,5,5,0.00,50,0,1,0,0,0,0,,,1515620180218011,6,1,2,,,,,Y,we,1515620180218,1,,1515620180218011,,7,S:8AM-8PM,02,,,DUVAL,1641,169273,,8,1,,8,1,8,20MAR201809:39,8,8835440600,,,,,,,,,,,4996.9855633,2018021273weS:8AM-8PM,,0,1515620180218011
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,7,12,51,12,31,1416,5,3,3,5,1.5,0.00,100,15,1,0,0,0,0,,,1515620180218012,6,1,2,,,,,O,we,1515620180218,1,,1515620180218012,,7,S:8AM-8PM,02,,,HENDRY,1717,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,49905.974635,2018021273weS:8AM-8PM,,0,1515620180218012
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,31,12,31,1416,5,3,3,5,1.5,0.00,50,3,1,0,0,0,0,,,1515620180218013,6,1,2,,,,,Y,we,1515620180218,1,,1515620180218013,,7,S:8AM-8PM,02,,,DUVAL,1718,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,49905.974635,2018021273weS:8AM-8PM,,0,1515620180218013
,,2018021273weS:8AM-8PM,2018112731515620180218,2018,6,12,31,12,31,1416,5,3,3,5,1.5,0.00,50,3,1,0,0,0,0,,,1515620180218014,6,1,2,,,,,Y,we,1515620180218,1,,1515620180218014,,7,S:8AM-8PM,02,,,DUVAL,1719,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,49905.974635,2018021273weS:8AM-8PM,,0,1515620180218014
,,2018011253weS:8AM-8PM,2018112531534720180115,2018,6,12,11,12,11,921,1,3,5,5,3,0.00,5,0,1,4,0,0,0,,,1534720180115001,6,1,2,,,,,Y,we,1534720180115,3,,1534720180115001,2,5,S:8AM-8PM,01,,,BROWARD,1535,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,759.46070097,2018011253weS:8AM-8PM,,0,1534720180115001
,,2018011253weS:8AM-8PM,2018112531534720180115,2018,6,12,11,12,11,921,1,3,5,5,3,0.00,5,0,1,3,0,0,0,,,1534720180115002,6,1,2,,,,,Y,we,1534720180115,3,,1534720180115002,2,5,S:8AM-8PM,01,,,BROWARD,1536,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,759.46070097,2018011253weS:8AM-8PM,,0,1534720180115002
,,2018011253weS:8AM-8PM,2018112531534720180115,2018,6,12,11,12,11,921,2,3,5,5,2.5,0.00,6,0,1,3,0,0,0,,,1534720180115003,6,1,2,,,,,Y,we,1534720180115,3,,1534720180115003,2,5,S:8AM-8PM,01,0,4,BROWARD,1602,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,759.46070097,2018011253weS:8AM-8PM,,0,1534720180115003
,,2018011253weS:8AM-8PM,2018112531534720180115,2018,6,12,11,12,11,921,1,3,5,5,2,,100,10,1,0,0,0,0,,,1534720180115005,6,1,2,,,,,Y,we,1534720180115,3,,1534720180115005,,5,S:8AM-8PM,01,,,BROWARD,1631,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,759.46070097,2018011253weS:8AM-8PM,,0,1534720180115005
,IRISH POMPANO,2018011253weS:8AM-8PM,2018112531534720180126,2018,6,12,99,12,99,303,1,3,5,5,1.5,,200,40,1,0,0,0,0,,,1534720180126001,6,1,2,,,,,Y,we,1534720180126,3,,1534720180126001,,5,S:8AM-8PM,01,,,PALM BEACH,1436,169029,,8,1,,8,2,8,15FEB201809:49,8,8835390201,,,,,,,,,,,1141.1298527,2018011253weS:8AM-8PM,,0,1534720180126001
ATLANTIC CROAKER,PINFISH,2018021253weS:8AM-8PM,2018112531534720180209,2018,6,12,99,12,99,3363,1,3,5,5,1,,100,15,1,0,0,0,0,,,1534720180209002,6,1,2,,,,,Y,we,1534720180209,3,,1534720180209002,,5,S:8AM-8PM,02,,,PALM BEACH,1729,169187,169283,8,1,,8,2,8,20MAR201809:39,8,8835430201,8835440702,,,,,,,,,,3964.0252634,2018021253weS:8AM-8PM,,0,1534720180209002
,,2018021253weS:8AM-8PM,2018112531534720180217,2018,6,12,11,12,11,3393,1,3,5,5,1,,7,4,1,0,0,0,0,,,1534720180217001,6,1,2,,,,,Y,we,1534720180217,1,,1534720180217001,,5,S:8AM-8PM,02,,,BROWARD,1242,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,12641.108529,2018021253weS:8AM-8PM,,0,1534720180217001
,,2018021253weS:8AM-8PM,2018112531534720180217,2018,6,12,11,12,11,3393,1,3,5,5,4,,0,0,1,0,0,0,0,,,1534720180217002,6,1,2,,,,,Y,we,1534720180217,1,,1534720180217002,,5,S:8AM-8PM,02,,,BROWARD,1653,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,12641.108529,2018021253weS:8AM-8PM,,0,1534720180217002
,,2018021253weS:8AM-8PM,2018112531534720180217,2018,6,12,86,12,11,3393,1,3,5,5,4,,4,4,1,0,0,0,0,,,1534720180217003,6,1,2,,,,,Y,we,1534720180217,1,,1534720180217003,,5,S:8AM-8PM,02,,,MIAMI-DADE,1654,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,12641.108529,2018021253weS:8AM-8PM,,0,1534720180217003
,,2018011263weS:8AM-8PM,2018112631543720180113,2018,6,12,61,12,85,4192,1,3,5,5,2,0.00,100,15,1,3,0,0,0,,,1543720180113001,6,1,2,,,,,Y,we,1543720180113,1,,1543720180113001,2,6,S:8AM-8PM,01,,,INDIAN RIVER,1122,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,26599.534127,2018011263weS:8AM-8PM,,0,1543720180113001
,,2018011263weS:8AM-8PM,2018112631543720180113,2018,6,12,111,12,85,1439,3,3,5,5,7,0.00,150,23,1,2,1,0,0,,,1543720180113002,6,1,1,,,,,Y,we,1543720180113,1,,1543720180113002,2,6,S:8AM-8PM,01,3,3,ST LUCIE,1513,,,8,1,,8,2,1,15FEB201809:49,8,,,,,,,,,,,,19722.735185,2018011263weS:8AM-8PM,,0,1543720180113002
,,2018011263weS:8AM-8PM,2018112631543720180113,2018,6,12,111,12,85,1439,3,3,5,5,5,,0,0,1,0,0,0,0,,,1543720180113003,6,1,2,,,,,Y,we,1543720180113,1,,1543720180113003,,6,S:8AM-8PM,01,,,ST LUCIE,1518,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,19722.735185,2018011263weS:8AM-8PM,,0,1543720180113003
,,2018011263weS:8AM-8PM,2018112631543720180113,2018,6,12,85,12,85,1439,3,3,5,5,3.5,0.00,2,2,1,2,0,0,0,,,1543720180113004,6,1,2,,,,,Y,we,1543720180113,1,,1543720180113004,2,6,S:8AM-8PM,01,,,MARTIN,1630,,,8,1,,8,1,8,15FEB201809:49,8,,,,,,,,,,,,19722.735185,2018011263weS:8AM-8PM,,0,1543720180113004
,,2018011263weS:8AM-8PM,2018112631543720180113,2018,6,12,85,12,85,1439,3,3,5,5,3.5,0.00,0,0,1,2,0,0,0,,,1543720180113005,6,1,2,,,,,Y,we,1543720180113,1,,1543720180113005,2,6,S:8AM-8PM,01,,,MARTIN,1631,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,19722.735185,2018011263weS:8AM-8PM,,0,1543720180113005
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,6,12,61,12,61,1240,1,3,5,5,5,0.00,2,0,1,3,0,0,0,,,1550820180221006,6,1,2,,,,,Y,wd,1550820180221,5,,1550820180221006,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1604,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221006
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,6,12,61,12,61,1240,1,3,5,5,5,0.00,2,0,1,1,0,0,0,,,1550820180221007,6,1,2,,,,,Y,wd,1550820180221,5,,1550820180221007,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1605,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221007
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,6,12,61,12,61,1240,1,3,5,5,5,0.00,2,0,1,2,0,0,0,,,1550820180221008,6,1,2,,,,,Y,wd,1550820180221,5,,1550820180221008,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1606,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221008
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,6,12,61,12,61,1240,1,3,5,5,5,,2,0,1,0,0,0,0,,,1550820180221009,6,1,2,,,,,Y,wd,1550820180221,5,,1550820180221009,,6,S:8AM-8PM,02,,,INDIAN RIVER,1607,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221009
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,6,12,61,12,61,1240,1,3,5,5,2,0.00,3,3,1,1,0,0,0,,,1550820180221010,6,1,2,,,,,Y,wd,1550820180221,5,,1550820180221010,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1653,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221010
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,4,9,11,12,61,1240,1,3,5,5,2,0.00,3,3,1,1,0,0,0,,,1550820180221011,6,1,2,,,,,O,wd,1550820180221,5,,1550820180221011,2,6,S:8AM-8PM,02,,,NEW LONDON,1654,,,8,1,,8,1,8,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221011
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,6,12,111,12,61,1240,1,3,5,5,2,0.00,4,4,1,2,4,0,0,,,1550820180221012,6,1,1,,,,,Y,wd,1550820180221,5,,1550820180221012,2,6,S:8AM-8PM,02,4,0,ST LUCIE,1658,,,8,1,,8,2,1,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221012
,,2018021263wdS:8AM-8PM,2018112631550820180221,2018,6,12,111,12,61,1240,1,3,5,5,2,0.00,4,4,1,1,2,0,0,,,1550820180221013,6,1,1,,,,,Y,wd,1550820180221,5,,1550820180221013,2,6,S:8AM-8PM,02,2,0,ST LUCIE,1659,,,8,1,,8,2,1,20MAR201809:39,8,,,,,,,,,,,,3055.8512343,2018021263wdS:8AM-8PM,,0,1550820180221013
,,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,9,12,61,1240,1,3,5,5,5,0.00,2,2,1,2,0,0,0,,,1550820180224003,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224003,2,6,S:8AM-8PM,02,,,BREVARD,1558,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224003
,,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,9,12,61,1240,1,3,5,5,5,0.00,2,2,1,2,0,0,0,,,1550820180224004,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224004,2,6,S:8AM-8PM,02,,,BREVARD,1559,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224004
,,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,9,12,61,1240,1,3,5,5,5,0.00,2,2,1,2,0,0,0,,,1550820180224005,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224005,2,6,S:8AM-8PM,02,,,BREVARD,1600,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224005
,GRAY SNAPPER,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,61,12,61,1240,1,3,5,5,4,0.00,104,16,1,3,0,0,0,,,1550820180224006,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224006,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1619,168848,,8,1,,8,2,8,20MAR201809:39,8,8835360102,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224006
,GRAY SNAPPER,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,61,12,61,1240,1,3,5,5,4,0.00,104,16,1,1,0,0,0,,,1550820180224007,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224007,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1620,168848,,8,1,,8,2,8,20MAR201809:39,8,8835360102,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224007
,GRAY SNAPPER,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,61,12,61,1240,1,3,5,5,4,0.00,104,16,1,2,0,0,0,,,1550820180224008,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224008,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1621,168848,,8,1,,8,2,8,20MAR201809:39,8,8835360102,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224008
,GRAY SNAPPER,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,61,12,61,1240,1,3,5,5,4,0.00,104,16,1,1,0,0,0,,,1550820180224009,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224009,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1622,168848,,8,1,,8,2,8,20MAR201809:39,8,8835360102,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224009
,,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,61,12,61,1240,1,3,5,5,1,0.00,2,2,1,2,0,0,0,,,1550820180224010,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224010,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1627,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224010
,,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,61,12,61,1240,1,3,5,5,1,,2,2,1,0,0,0,0,,,1550820180224011,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224011,,6,S:8AM-8PM,02,,,INDIAN RIVER,1628,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224011
,,2018021263weS:8AM-8PM,2018112631550820180224,2018,6,12,61,12,61,1240,1,3,5,5,1,,2,2,1,0,0,0,0,,,1550820180224012,6,1,2,,,,,Y,we,1550820180224,5,,1550820180224012,,6,S:8AM-8PM,02,,,INDIAN RIVER,1629,,,8,1,,8,2,8,20MAR201809:39,8,,,,,,,,,,,,3224.514864,2018021263weS:8AM-8PM,,0,1550820180224012
,,2018011253weS:8AM-8PM,2018112531562720180121,2018,6,12,99,12,99,4193,1,3,5,5,4,0.00,75,7,1,0,4,0,0,,,1562720180121001,6,1,1,,,,,Y,we,1562720180121,1,,1562720180121001,2,5,S:8AM-8PM,01,6,0,PALM BEACH,1515,,,8,1,,8,2,1,15FEB201809:49,8,,,,,,,,,,,,49905.974635,2018011253weS:8AM-8PM,,0,1562720180121001
,,2018011253weS:8AM-8PM,2018112531562720180121,2018,6,12,99,12,99,4193,1,3,5,5,4,0.00,75,7,1,0,3,0,0,,,1562720180121002,6,1,1,,,,,Y,we,1562720180121,1,,1562720180121002,2,5,S:8AM-8PM,01,3,0,PALM BEACH,1516,,,8,1,,8,2,1,15FEB201809:49,8,,,,,,,,,,,,49905.974635,2018011253weS:8AM-8PM,,0,1562720180121002
,,2018011253weS:8AM-8PM,2018112531562720180121,2018,6,12,99,12,99,4193,1,3,5,5,4,,50,7,1,0,0,0,0,,,1562720180121003,6,1,2,,,,,Y,we,1562720180121,1,,1562720180121003,,5,S:8AM-8PM,01,,,PALM BEACH,1517,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,49905.974635,2018011253weS:8AM-8PM,,0,1562720180121003
,,2018011253weS:8AM-8PM,2018112531562720180121,2018,6,12,99,12,99,4193,1,3,5,5,4,,50,7,1,0,0,0,0,,,1562720180121004,6,1,2,,,,,Y,we,1562720180121,1,,1562720180121004,,5,S:8AM-8PM,01,,,PALM BEACH,1518,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,49905.974635,2018011253weS:8AM-8PM,,0,1562720180121004
FLORIDA POMPANO,SPANISH MACKEREL,2018011263weS:8AM-8PM,2018112631562720180127,2018,6,12,85,12,85,4199,1,3,5,5,5,0.00,50,7,1,1,1,0,0,,,1562720180127001,6,1,1,,,,,Y,we,1562720180127,1,,1562720180127001,2,6,S:8AM-8PM,01,1,0,MARTIN,1233,172436,168708,8,1,,8,1,1,15FEB201809:49,8,8850030502,8835280901,,,,,,,,,,27466.816009,2018011263weS:8AM-8PM,,0,1562720180127001
FLORIDA POMPANO,SPANISH MACKEREL,2018011263weS:8AM-8PM,2018112631562720180127,2018,6,12,85,12,85,4199,1,3,5,5,5,0.00,50,7,1,1,0,0,0,,,1562720180127002,6,1,2,,,,,Y,we,1562720180127,1,,1562720180127002,2,6,S:8AM-8PM,01,,,MARTIN,1234,172436,168708,8,1,,8,2,8,15FEB201809:49,8,8850030502,8835280901,,,,,,,,,,27466.816009,2018011263weS:8AM-8PM,,0,1562720180127002
,,2018011263weS:8AM-8PM,2018112631562720180127,2018,6,12,85,12,85,3782,1,3,5,5,1,,100,15,1,0,0,0,0,,,1562720180127003,6,1,2,,,,,Y,we,1562720180127,1,,1562720180127003,,6,S:8AM-8PM,01,,,MARTIN,1502,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,18001.144892,2018011263weS:8AM-8PM,,0,1562720180127003
,,2018011263weS:8AM-8PM,2018112631562720180127,2018,7,12,83,12,85,3782,1,3,5,5,1,,20,1,1,0,0,0,0,,,1562720180127004,6,1,2,,,,,O,we,1562720180127,1,,1562720180127004,,6,S:8AM-8PM,01,,,MARION,1503,,,8,1,,8,2,8,15FEB201809:49,8,,,,,,,,,,,,18001.144892,2018011263weS:8AM-8PM,,0,1562720180127004
,FLORIDA POMPANO,2018021263weS:8AM-8PM,2018112631562720180218,2018,6,12,111,12,85,382,3,3,5,5,2,,60,18,1,0,0,0,0,,,1562720180218001,6,1,2,,,,,Y,we,1562720180218,1,,1562720180218001,,6,S:8AM-8PM,02,,,ST LUCIE,1634,168708,,8,1,,8,1,8,20MAR201809:39,8,8835280901,,,,,,,,,,,21696.136082,2018021263weS:8AM-8PM,,0,1562720180218001
,FLORIDA POMPANO,2018021263weS:8AM-8PM,2018112631562720180218,2018,6,12,111,12,85,382,3,3,5,5,2,,16,2,1,0,0,0,0,,,1562720180218002,6,1,2,,,,,Y,we,1562720180218,1,,1562720180218002,,6,S:8AM-8PM,02,,,ST LUCIE,1635,168708,,8,1,,8,2,8,20MAR201809:39,8,8835280901,,,,,,,,,,,21696.136082,2018021263weS:8AM-8PM,,0,1562720180218002
