prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,new_list,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,STRIPED BASS,201812913weS:8AM-8PM,201869131764520181230,2018,4,9,1,9,9,4336,5,3,3,5,0.5,0.00,999,99,1,0,0,0,0,,,1764520181230005,4,6,2,,,,,Y,we,,1764520181230,3,1764520181230005,,1,S:8AM-8PM,12,,,FAIRFIELD,921,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,26,,2,,,468.04330879,201812913weS:8AM-8PM,,0,1764520181230005
,STRIPED BASS,201812913weS:8AM-8PM,201869131764520181230,2018,0,8,31,9,9,4336,5,3,3,5,4,0.00,5,0,1,1,0,0,0,,,1764520181230006,4,6,2,,,,,O,we,,1764520181230,3,1764520181230006,2,1,S:8AM-8PM,12,,,,1102,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,,,2,,,371.07402653,201812913weS:8AM-8PM,,0,1764520181230006
,,201811913weS:8AM-8PM,201869131767020181117,2018,4,9,3,9,1,4334,5,3,3,5,3,0.00,75,20,1,1,0,0,0,,,1767020181117002,4,6,2,,,,,Y,we,,1767020181117,3,1767020181117002,2,1,S:8AM-8PM,11,,,HARTFORD,1053,,,,1,,8,1,8,17JAN19:08:35,8,,,5,,1,,60,,2,,,15386.654776,201811913weS:8AM-8PM,,0,1767020181117002
,STRIPED BASS,201811913weS:8AM-8PM,201869131767020181124,2018,4,33,11,9,1,4334,5,3,3,5,1,0.00,4,0,1,0,0,0,0,,,1767020181124001,4,6,2,,,,,O,we,,1767020181124,3,1767020181124001,,1,S:8AM-8PM,11,,,HILLSBOROUGH,917,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,41,,2,,,15386.654776,201811913weS:8AM-8PM,,0,1767020181124001
,STRIPED BASS,201811913weS:8AM-8PM,201869131767020181124,2018,4,9,1,9,1,4334,5,3,3,5,1.5,0.00,250,30,1,0,0,0,0,,,1767020181124004,4,6,2,,,,,Y,we,,1767020181124,3,1767020181124004,,1,S:8AM-8PM,11,,,FAIRFIELD,1043,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,31,,2,,,15386.654776,201811913weS:8AM-8PM,,0,1767020181124004
,,201811913weS:8AM-8PM,201869131767020181125,2018,4,9,9,9,9,251,1,3,C,5,5,,20,13,1,0,0,0,0,,,1767020181125001,4,6,2,,,,,Y,we,,1767020181125,1,1767020181125001,,1,S:8AM-8PM,11,,,NEW HAVEN,1315,,,,1,,8,1,8,17JAN19:08:35,8,,,0,,1,,65,,2,,,375.39462526,201811913weS:8AM-8PM,,0,1767020181125001
,,201811913weS:8AM-8PM,201869131767020181125,2018,4,9,9,9,9,251,1,3,C,5,1,,4,1,1,0,0,0,0,,,1767020181125002,4,6,2,,,,,Y,we,,1767020181125,1,1767020181125002,,1,S:8AM-8PM,11,,,NEW HAVEN,1406,,,,1,,8,1,8,17JAN19:08:35,8,,,0,,2,,33,,2,,,515.50310861,201811913weS:8AM-8PM,,0,1767020181125002
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,100,21,1,1,0,0,0,,,1767020181215004,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215004,2,1,S:8AM-8PM,12,,,FAIRFIELD,1220,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215004
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,15,1,1,0,0,0,0,,,1767020181215005,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215005,,1,S:8AM-8PM,12,,,FAIRFIELD,1221,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215005
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,25,1,1,0,0,0,0,,,1767020181215006,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215006,,1,S:8AM-8PM,12,,,FAIRFIELD,1230,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,60,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215006
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,25,1,1,0,0,0,0,,,1767020181215007,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215007,,1,S:8AM-8PM,12,,,FAIRFIELD,1231,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,55,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215007
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,60,7,1,0,0,0,0,,,1767020181215009,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215009,,1,S:8AM-8PM,12,,,FAIRFIELD,1251,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,27,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215009
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,5,34,27,9,1,4334,5,3,3,5,4,0.00,15,5,1,1,0,0,0,,,1767020181215010,4,6,2,,,,,O,we,,1767020181215,3,1767020181215010,2,1,S:8AM-8PM,12,,,MORRIS,1307,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,22,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215010
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,1,9,1,4334,5,3,3,5,4,0.00,1,1,1,0,0,0,0,,,1767020181215011,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215011,,1,S:8AM-8PM,12,,,FAIRFIELD,1308,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,15,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215011
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,9,9,1,4334,5,3,3,5,0.5,0.00,300,40,1,0,0,0,0,,,1767020181215016,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215016,,1,S:8AM-8PM,12,,,NEW HAVEN,1356,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,50,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215016
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,9,9,1,4334,5,3,3,5,3.5,0.00,75,4,1,1,0,0,0,,,1767020181215017,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215017,2,1,S:8AM-8PM,12,,,NEW HAVEN,1359,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,45,,2,,,312.47066967,201812913weS:8AM-8PM,,0,1767020181215017
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,9,9,1,4334,5,3,3,5,2,0.00,250,3,1,1,0,0,0,,,1767020181215018,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215018,2,1,S:8AM-8PM,12,,,NEW HAVEN,1410,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,52,,2,,,500.76918046,201812913weS:8AM-8PM,,0,1767020181215018
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,1,9,1,4334,5,3,3,5,1.5,0.00,30,30,1,0,0,0,0,,,1767020181215019,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215019,,1,S:8AM-8PM,12,,,FAIRFIELD,1524,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,45,,2,,,500.76918046,201812913weS:8AM-8PM,,0,1767020181215019
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,9,9,1,4334,5,3,3,5,3.5,0.00,110,10,1,1,0,0,0,,,1767020181215020,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215020,2,1,S:8AM-8PM,12,,,NEW HAVEN,1526,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,49,,2,,,500.76918046,201812913weS:8AM-8PM,,0,1767020181215020
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181215,2018,4,9,5,9,1,4334,5,3,3,5,4,0.00,3,2,1,1,0,0,0,,,1767020181215026,4,6,2,,,,,Y,we,,1767020181215,3,1767020181215026,2,1,S:8AM-8PM,12,,,LITCHFIELD,1613,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,54,,2,,,500.76918046,201812913weS:8AM-8PM,,0,1767020181215026
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181216,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,150,20,1,0,0,0,0,,,1767020181216001,4,6,2,,,,,Y,we,,1767020181216,3,1767020181216001,,1,S:8AM-8PM,12,,,FAIRFIELD,1219,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,71,,2,,,320.57104808,201812913weS:8AM-8PM,,0,1767020181216001
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181216,2018,4,9,13,9,1,4334,5,3,3,5,1.5,0.00,50,10,1,0,0,0,0,,,1767020181216002,4,6,2,,,,,Y,we,,1767020181216,3,1767020181216002,,1,S:8AM-8PM,12,,,TOLLAND,1226,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,53,,2,,,320.57104808,201812913weS:8AM-8PM,,0,1767020181216002
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181216,2018,4,9,9,9,1,4334,5,3,3,5,1,0.00,150,10,1,0,0,0,0,,,1767020181216005,4,6,2,,,,,Y,we,,1767020181216,3,1767020181216005,,1,S:8AM-8PM,12,,,NEW HAVEN,1243,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,50,,2,,,320.57104808,201812913weS:8AM-8PM,,0,1767020181216005
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181216,2018,4,9,3,9,1,4334,5,3,3,5,1,0.00,200,40,1,0,0,0,0,,,1767020181216008,4,6,2,,,,,Y,we,,1767020181216,3,1767020181216008,,1,S:8AM-8PM,12,,,HARTFORD,1400,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,38,,2,,,526.06178062,201812913weS:8AM-8PM,,0,1767020181216008
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181216,2018,4,9,3,9,1,4334,5,3,3,5,1,0.00,40,6,1,0,0,0,0,,,1767020181216009,4,6,2,,,,,Y,we,,1767020181216,3,1767020181216009,,1,S:8AM-8PM,12,,,HARTFORD,1401,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,38,,2,,,526.06178062,201812913weS:8AM-8PM,,0,1767020181216009
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181216,2018,4,9,3,9,1,4334,5,3,3,5,1,0.00,40,5,1,0,0,0,0,,,1767020181216010,4,6,2,,,,,Y,we,,1767020181216,3,1767020181216010,,1,S:8AM-8PM,12,,,HARTFORD,1402,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,21,,2,,,526.06178062,201812913weS:8AM-8PM,,0,1767020181216010
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,1,9,1,4334,5,3,3,5,1.5,0.00,257,50,1,1,0,0,0,,,1767020181223001,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223001,2,1,S:8AM-8PM,12,,,FAIRFIELD,1128,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,68,,2,,,359.01944257,201812913weS:8AM-8PM,,0,1767020181223001
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,9,9,1,4334,5,3,3,5,2,0.00,20,6,1,1,0,0,0,,,1767020181223005,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223005,2,1,S:8AM-8PM,12,,,NEW HAVEN,1215,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,65,,2,,,359.01944257,201812913weS:8AM-8PM,,0,1767020181223005
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,9,9,1,4334,5,3,3,5,2,0.00,12,2,1,0,0,0,0,,,1767020181223008,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223008,,1,S:8AM-8PM,12,,,NEW HAVEN,1250,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,60,,2,,,359.01944257,201812913weS:8AM-8PM,,0,1767020181223008
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,9,9,1,4334,5,3,3,5,1.5,0.00,200,14,1,0,0,0,0,,,1767020181223009,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223009,,1,S:8AM-8PM,12,,,NEW HAVEN,1330,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,59,,2,,,359.01944257,201812913weS:8AM-8PM,,0,1767020181223009
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,1,9,1,4334,5,3,3,5,6,0.00,175,30,1,1,0,0,0,,,1767020181223013,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223013,2,1,S:8AM-8PM,12,,,FAIRFIELD,1421,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,46,,2,,,652.4882954,201812913weS:8AM-8PM,,0,1767020181223013
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,9,9,1,4334,5,3,3,5,3,0.00,30,10,1,1,0,0,0,,,1767020181223014,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223014,2,1,S:8AM-8PM,12,,,NEW HAVEN,1412,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,67,,2,,,652.4882954,201812913weS:8AM-8PM,,0,1767020181223014
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,3,9,1,4334,5,3,3,5,2,0.00,200,30,1,1,0,0,0,,,1767020181223015,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223015,2,1,S:8AM-8PM,12,,,HARTFORD,1431,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,39,,2,,,652.4882954,201812913weS:8AM-8PM,,0,1767020181223015
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,3,9,1,4334,5,3,3,5,4.5,0.00,20,0,1,1,0,0,0,,,1767020181223016,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223016,2,1,S:8AM-8PM,12,,,HARTFORD,1440,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,28,,2,,,652.4882954,201812913weS:8AM-8PM,,0,1767020181223016
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,1,9,1,4334,5,3,3,5,2,0.00,5,1,1,0,0,0,0,,,1767020181223017,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223017,,1,S:8AM-8PM,12,,,FAIRFIELD,1514,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,,,2,,,652.4882954,201812913weS:8AM-8PM,,0,1767020181223017
,STRIPED BASS,201812913weS:8AM-8PM,201869131767020181223,2018,4,9,1,9,1,4334,5,3,3,5,2,0.00,5,1,1,1,0,0,0,,,1767020181223018,4,6,2,,,,,Y,we,,1767020181223,3,1767020181223018,2,1,S:8AM-8PM,12,,,FAIRFIELD,1515,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,,,2,,,652.4882954,201812913weS:8AM-8PM,,0,1767020181223018
,STRIPED BASS,201812913wdS:8AM-8PM,201869131767020181226,2018,4,9,9,9,9,4336,5,3,3,5,2,0.00,45,5,1,0,0,0,0,,,1767020181226001,4,6,2,,,,,Y,wd,,1767020181226,3,1767020181226001,,1,S:8AM-8PM,12,,,NEW HAVEN,1155,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,43,,2,,,2451.5516059,201812913wdS:8AM-8PM,,0,1767020181226001
,,201812913wdS:8AM-8PM,201869131767020181226,2018,4,9,9,9,9,4336,5,3,3,5,1,0.00,250,40,1,0,0,0,0,,,1767020181226006,4,6,2,,,,,Y,wd,,1767020181226,3,1767020181226006,,1,S:8AM-8PM,12,,,NEW HAVEN,1426,,,,1,,8,1,8,17JAN19:08:35,8,,,5,,1,,60,,2,,,1578.4908527,201812913wdS:8AM-8PM,,0,1767020181226006
,STRIPED BASS,201812913wdS:8AM-8PM,201869131767020181231,2018,4,9,9,9,9,4336,5,3,3,5,1,0.00,0,0,1,0,0,0,0,,,1767020181231001,4,6,2,,,,,Y,wd,,1767020181231,3,1767020181231001,,1,S:8AM-8PM,12,,,NEW HAVEN,1145,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,24,,2,,,1799.8034565,201812913wdS:8AM-8PM,,0,1767020181231001
,STRIPED BASS,201812913wdS:8AM-8PM,201869131767020181231,2018,4,9,9,9,9,4336,5,3,3,5,1,0.00,150,3,1,1,0,0,0,,,1767020181231004,4,6,2,,,,,Y,wd,,1767020181231,3,1767020181231004,2,1,S:8AM-8PM,12,,,NEW HAVEN,1211,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,28,,2,,,1799.8034565,201812913wdS:8AM-8PM,,0,1767020181231004
,STRIPED BASS,201812913wdS:8AM-8PM,201869131767020181231,2018,4,9,1,9,9,4336,5,3,3,5,1,0.00,150,3,1,0,0,0,0,,,1767020181231006,4,6,2,,,,,Y,wd,,1767020181231,3,1767020181231006,,1,S:8AM-8PM,12,,,FAIRFIELD,1254,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,47,,2,,,1799.8034565,201812913wdS:8AM-8PM,,0,1767020181231006
,STRIPED BASS,201812913wdS:8AM-8PM,201869131767020181231,2018,4,9,9,9,9,4336,5,3,3,5,1.5,0.00,300,40,1,4,0,0,0,,,1767020181231009,4,6,2,,,,,Y,wd,,1767020181231,3,1767020181231009,2,1,S:8AM-8PM,12,,,NEW HAVEN,1420,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,24,,2,,,1176.3272796,201812913wdS:8AM-8PM,,0,1767020181231009
,,201812913wdS:8AM-8PM,201869131767020181231,2018,4,9,9,9,9,4336,5,3,3,5,1.5,0.00,120,50,1,3,0,0,0,,,1767020181231010,4,6,2,,,,,Y,wd,,1767020181231,3,1767020181231010,2,1,S:8AM-8PM,12,,,NEW HAVEN,1434,,,,1,,8,1,8,17JAN19:08:35,8,,,5,,1,,34,,2,,,1176.3272796,201812913wdS:8AM-8PM,,0,1767020181231010
BLUEFISH,STRIPED BASS,201811913weS:8AM-8PM,201869131772120181104,2018,4,9,1,9,1,92,5,3,C,5,1.5,0.00,200,50,1,0,0,0,0,,,1772120181104002,4,6,2,,,,,Y,we,,1772120181104,1,1772120181104002,,1,S:8AM-8PM,11,,,FAIRFIELD,1317,167680,168559,,1,,8,1,8,17JAN19:08:35,8,8835020102,8835250101,5,,1,,45,,2,,,13854.690862,201811913weS:8AM-8PM,,0,1772120181104002
,STRIPED BASS,201811913wdS:8AM-8PM,201869131772120181108,2018,4,9,1,9,1,42,1,3,C,5,1,,30,15,1,0,0,0,0,,,1772120181108001,4,6,2,,,,,Y,wd,,1772120181108,3,1772120181108001,,1,S:8AM-8PM,11,,,FAIRFIELD,1412,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,1,,1,,58,,2,,,1858.6095871,201811913wdS:8AM-8PM,,0,1772120181108001
STRIPED BASS,TAUTOG,201811913weS:8AM-8PM,201869131772120181109,2018,4,9,9,9,9,251,1,3,C,5,0.5,,40,10,1,0,0,0,0,,,1772120181109001,4,6,2,,,,,Y,we,,1772120181109,1,1772120181109001,,1,S:8AM-8PM,11,,,NEW HAVEN,1113,170479,167680,,1,,8,2,8,17JAN19:08:35,8,8839010101,8835020102,0,,1,,26,,2,,,375.21680698,201811913weS:8AM-8PM,,0,1772120181109001
,TAUTOG,201811913weS:8AM-8PM,201869131772120181109,2018,4,9,9,9,9,251,1,3,C,5,0.5,,75,50,1,0,0,0,0,,,1772120181109002,4,6,2,,,,,Y,we,,1772120181109,1,1772120181109002,,1,S:8AM-8PM,11,,,NEW HAVEN,1154,170479,,,1,,8,2,8,17JAN19:08:35,8,8839010101,,0,,1,,59,,2,,,375.21680698,201811913weS:8AM-8PM,,0,1772120181109002
,,201811913weS:8AM-8PM,201869131772120181117,2018,5,36,47,9,9,251,1,3,C,5,0.5,,2,2,1,0,0,0,0,,,1772120181117001,4,6,2,,,,,O,we,,1772120181117,1,1772120181117001,,1,S:8AM-8PM,11,,,KINGS,1635,,,,1,,8,2,8,17JAN19:08:35,8,,,0,,1,,30,,2,,,520.95590232,201811913weS:8AM-8PM,,0,1772120181117001
,STRIPED BASS,201811913weS:8AM-8PM,201869131772120181118,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,30,5,1,1,0,0,0,,,1772120181118003,4,6,2,,,,,Y,we,,1772120181118,3,1772120181118003,2,1,S:8AM-8PM,11,,,FAIRFIELD,1257,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,51,,2,,,388.89431667,201811913weS:8AM-8PM,,0,1772120181118003
,STRIPED BASS,201811913weS:8AM-8PM,201869131772120181118,2018,4,9,1,9,1,4334,5,3,3,5,2,0.00,100,35,1,1,0,0,0,,,1772120181118005,4,6,2,,,,,Y,we,,1772120181118,3,1772120181118005,2,1,S:8AM-8PM,11,,,FAIRFIELD,1630,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,47,,2,,,370.79058089,201811913weS:8AM-8PM,,0,1772120181118005
,STRIPED BASS,201811913weS:8AM-8PM,201869131772120181118,2018,4,9,1,9,1,4334,5,3,3,5,1.5,0.00,0,0,1,0,0,0,0,,,1772120181118006,4,6,2,,,,,Y,we,,1772120181118,3,1772120181118006,,1,S:8AM-8PM,11,,,FAIRFIELD,1645,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,53,,2,,,370.79058089,201811913weS:8AM-8PM,,0,1772120181118006
,STRIPED BASS,201811913weS:8AM-8PM,201869131772120181123,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,200,30,1,0,0,0,0,,,1772120181123001,4,6,2,,,,,Y,we,,1772120181123,3,1772120181123001,,1,S:8AM-8PM,11,,,FAIRFIELD,1305,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,31,,2,,,388.5652019,201811913weS:8AM-8PM,,0,1772120181123001
,STRIPED BASS,201811913wdS:8AM-8PM,201869131772120181128,2018,4,9,1,9,1,4334,5,3,3,5,2,0.00,30,10,1,1,0,0,0,,,1772120181128001,4,6,2,,,,,Y,wd,,1772120181128,3,1772120181128001,2,1,S:8AM-8PM,11,,,FAIRFIELD,1217,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,67,,2,,,2301.3251009,201811913wdS:8AM-8PM,,0,1772120181128001
,STRIPED BASS,201811913wdS:8AM-8PM,201869131772120181128,2018,4,9,9,9,1,4334,5,3,3,5,1,0.00,25,15,1,1,0,0,0,,,1772120181128006,4,6,2,,,,,Y,wd,,1772120181128,3,1772120181128006,2,1,S:8AM-8PM,11,,,NEW HAVEN,1518,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,38,,2,,,1967.2967281,201811913wdS:8AM-8PM,,0,1772120181128006
,STRIPED BASS,201811913wdS:8AM-8PM,201869131772120181128,2018,4,9,9,9,1,4334,5,3,3,5,1,0.00,20,10,1,1,0,0,0,,,1772120181128007,4,6,2,,,,,Y,wd,,1772120181128,3,1772120181128007,2,1,S:8AM-8PM,11,,,NEW HAVEN,1538,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,57,,2,,,1967.2967281,201811913wdS:8AM-8PM,,0,1772120181128007
,STRIPED BASS,201812913weS:8AM-8PM,201869131772120181202,2018,4,9,9,9,9,4336,5,3,3,5,1,0.00,8,5,1,0,0,0,0,,,1772120181202002,4,6,2,,,,,Y,we,,1772120181202,3,1772120181202002,,1,S:8AM-8PM,12,,,NEW HAVEN,1526,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,44,,2,,,778.97685915,201812913weS:8AM-8PM,,0,1772120181202002
,STRIPED BASS,201812913weS:8AM-8PM,201869131772120181207,2018,4,9,1,9,1,4334,5,3,3,5,0.5,0.00,10,0,1,0,0,0,0,,,1772120181207001,4,6,2,,,,,Y,we,,1772120181207,3,1772120181207001,,1,S:8AM-8PM,12,,,FAIRFIELD,1153,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,26,,2,,,308.03556769,201812913weS:8AM-8PM,,0,1772120181207001
,STRIPED BASS,201812913weS:8AM-8PM,201869131772120181207,2018,4,9,1,9,1,4334,5,3,3,5,0.5,0.00,20,15,1,0,0,0,0,,,1772120181207004,4,6,2,,,,,Y,we,,1772120181207,3,1772120181207004,,1,S:8AM-8PM,12,,,FAIRFIELD,1415,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,58,,2,,,495.0151833,201812913weS:8AM-8PM,,0,1772120181207004
,STRIPED BASS,201812913weS:8AM-8PM,201869131772120181207,2018,4,9,1,9,1,4334,5,3,3,5,1,0.00,40,5,1,0,0,0,0,,,1772120181207006,4,6,2,,,,,Y,we,,1772120181207,3,1772120181207006,,1,S:8AM-8PM,12,,,FAIRFIELD,1502,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,46,,2,,,495.0151833,201812913weS:8AM-8PM,,0,1772120181207006
,STRIPED BASS,201812913weS:8AM-8PM,201869131772120181207,2018,4,9,1,9,1,4334,5,3,3,5,3,0.00,100,20,1,1,0,0,0,,,1772120181207007,4,6,2,,,,,Y,we,,1772120181207,3,1772120181207007,2,1,S:8AM-8PM,12,,,FAIRFIELD,1507,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,58,,2,,,495.0151833,201812913weS:8AM-8PM,,0,1772120181207007
,STRIPED BASS,201812913weS:8AM-8PM,201869131772120181207,2018,4,9,1,9,1,4334,5,3,3,5,3,0.00,200,20,1,0,0,0,0,,,1772120181207008,4,6,2,,,,,Y,we,,1772120181207,3,1772120181207008,,1,S:8AM-8PM,12,,,FAIRFIELD,1510,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,31,,2,,,495.0151833,201812913weS:8AM-8PM,,0,1772120181207008
